user,gender,text
britneyspears,1,Working hard and having some fun in rehearsals with these amazing mates!! 🎀🎀🎀 #BritneyDomination https://t.co/8CBx6Q503i
britneyspears,1,Bold. Provocative. Desirable. That’s the scent of #MyPrerogative https://t.co/9a7N5lUhBI
britneyspears,1,"Here’s another little throwback to celebrate #BabyOneMoreTime20! On this day in 1999, the official video for “From… https://t.co/6WFmo2dIzk"
britneyspears,1,Joy to the world!!! 🎄🎄🎄 https://t.co/XMBoAd2izI
britneyspears,1,I was freaking hungry!!!!! 💋 💋 💋 https://t.co/GvGxLYowZJ
britneyspears,1,Be free. Be fierce. Be you. #MyPrerogative https://t.co/FDAezLI1eA
britneyspears,1,What a beautiful sunrise 🌅 https://t.co/3SLoNGzq99
britneyspears,1,https://t.co/6dB1X64tDk
britneyspears,1,Thank you all for the wonderful birthday messages yesterday!!! Feeling SO loved 🎀
britneyspears,1,🎀🎀🎀 https://t.co/fBumzy38PJ
britneyspears,1,Can’t believe the “...Baby One More Time” video has officially turned 20... I still remember filming this like it w… https://t.co/2cpDUwUJjz
britneyspears,1,Celebrate your individuality with the ones you love #MyPrerogative https://t.co/xuG6JlgvgQ
britneyspears,1,The 2018 Holiday Collection is available now in the webstore 🎁🎄 PS. there’s a limited edition hoodie and sale launc… https://t.co/rDUALtKIKm
britneyspears,1,"I couldn’t ask for a better gift this year, knowing that I’m getting back to Vegas to see you all at the new reside… https://t.co/g98f9oMBnS"
britneyspears,1,"Another gem from the ...Baby One More Time album!!! ""Sometimes"" will always have a special place in my heart. Can y… https://t.co/6cHa9jC1Q4"
britneyspears,1,Do what moves you #MyPrerogative https://t.co/VmK4EDreAb
britneyspears,1,Thinking of the Malibu community ❤️ https://t.co/dKU207uWO7
britneyspears,1,"New Vegas residency. New show. Cannot wait to see you all!!! 
Get your tickets now! https://t.co/HXzoF5fEu1… https://t.co/HxwXEJ7wF8"
britneyspears,1,Dinner with my boys at one of our favorite spots 🎀🎀🎀 https://t.co/mYMAXEjTkO
britneyspears,1,Help support long-term recovery for low-income individuals and families affected by the #HillFire and #WoolseyFire… https://t.co/bB8DcskaQZ
britneyspears,1,Picture this #MyPrerogative https://t.co/dpYTArsWCl
britneyspears,1,"Last night, people went to the #Borderline with their friends to just have fun and sadly not everyone made it home… https://t.co/K4XVfbvxwC"
britneyspears,1,https://t.co/0KAvhsWU8v
britneyspears,1,Who do you think is going to make the cut for my new show?! #BritneyDomination https://t.co/gcQtatFv84
britneyspears,1,Teachin’ the new boys some new moves at auditions 😉 #BritneyDomination https://t.co/Qfrj3b0Jud
britneyspears,1,Took a nice hike over the weekend 🌿🍃🌿 https://t.co/oovv63PSea
britneyspears,1,See #MyPrerogative through different lenses 📷 https://t.co/21k7Ock6EB
britneyspears,1,"VEGAS!!! I’ve missed you, and can’t wait to get back to my second home! Got some fun things in the works for this s… https://t.co/x4hLVK3W4W"
britneyspears,1,@VegasneyBitch Thank you so much! 💕
britneyspears,1,@britneys_diner Thank you! ❤️
britneyspears,1,@FaelFreitas ❤️❤️
britneyspears,1,@GlitterNStuds ❤️
britneyspears,1,@claire_wrightxx Thank you so much!! ❤️
britneyspears,1,Your support over the years has meant the absolute world to me!! Love you all! ❤️❤️❤️  https://t.co/oW8BCyStpL
britneyspears,1,"It’s hard to put into words what today means to me… 20 years ago, the world heard my music for the very first time!… https://t.co/z6n4bFdY39"
britneyspears,1,#CitiPresale tickets for #BritneyDomination are available now for Citi cardholders! https://t.co/GIOp3aktRy https://t.co/iURuP3OT1O
britneyspears,1,Nothing like flips and Mother Nature!!! https://t.co/MsfnPdOtSg
britneyspears,1,The ...Baby One More Time 20th Anniversary Collection is available now for pre-order in the webstore! Shop here:… https://t.co/eXse6ryJbi
britneyspears,1,@itstetrisbish 🖤❤️
britneyspears,1,@ItsCamelBitch Yes!! ❤️
britneyspears,1,@RamosJorgeA @ferrerorocherrr Yay! 🖤
britneyspears,1,Absolutely!!! It’s been a minute since we’ve been on the same stage 😉 Can’t wait to see what you guys have in store… https://t.co/WHB2lQTaVr
britneyspears,1,The #BritneyDomination fan pre-sale is going on right now!! 🖤❤️🖤 https://t.co/KYA36RI9Zh https://t.co/KQnJICvAOW
britneyspears,1,It’s always great catching up with @MarioLopezExtra! Thank you so much for coming out to Vegas and being a part of… https://t.co/4LkpLNeZ5U
britneyspears,1,Excited to be returning to Vegas in February 2019 at the @ParkTheaterLV with a brand new show!!! Tickets go on sale… https://t.co/A0HY6brwAT
britneyspears,1,Don’t forget to watch tonight’s announcement on @TheEllenShow’s @YouTube! Things will be kicking off from Vegas sho… https://t.co/1HMtFfcOrk
britneyspears,1,"6:30pm PST x @TheEllenShow x @YouTube
https://t.co/LskA8K9ZNS https://t.co/XRFG8UrqHt"
britneyspears,1,Today is @GLAAD #SpiritDay! Let’s show our support for LGBTQ youth and stand up against bullying! Take the pledge t… https://t.co/cLvWukU5dA
britneyspears,1,So excited for the announcement tomorrow from Vegas!!! Thanks @TheEllenShow for sharing your @YouTube password 😉… https://t.co/6s2z7q6zvK
narendramodi,0,"On his Jayanti, I bow to the courageous Veer Savarkar. We remember him for his bravery, motivating several others t… https://t.co/nv0ykcNLXx"
narendramodi,0,"Also condoled the sad and untimely demise of Minister A. Thondaman, leader of Indian Origin Tamils in Sri Lanka. Pr… https://t.co/sal4VgcRi7"
narendramodi,0,Spoke to PM Mahinda Rajapaksa today to greet him on completing 50 years since his first election to the Parliament… https://t.co/NtORu9nTut
narendramodi,0,"Birthday wishes to our senior Cabinet colleague, Shri @nitin_gadkari Ji. He is working hard to ensure futuristic in… https://t.co/CwHqSDP78l"
narendramodi,0,"Tributes to our first PM, Pandit Jawaharlal Nehru Ji on his death anniversary."
narendramodi,0,Brilliant rendition! Conveys the message of Vasudhaiva Kutumbakam well. Great effort by those who are a part of thi… https://t.co/Lhjh8XJVG4
narendramodi,0,Conveyed warm greetings for Eid to His Highness @TamimBinHamad and the people of Qatar. Appreciated His Highness's… https://t.co/Ury5fPgBdW
narendramodi,0,Conveyed Eid greetings to President @AlsisiOfficial and to the people of Egypt. Also thanked him for the support ex… https://t.co/8eqfuUU9FE
narendramodi,0,Had a good discussion with President @vanderbellen about the measures adopted by India and Austria to respond to CO… https://t.co/xH6aRjHKzd
narendramodi,0,Conveyed Eid-ul-Fitr greetings to His Highness @MohamedBinZayed and the friendly people of UAE.  Thanked him for th… https://t.co/sYyIbir2Dm
narendramodi,0,"Spoke to PM Sheikh Hasina to wish her and the friendly people of Bangladesh, a happy &amp; prosperous Eid-ul-Fitr. We d… https://t.co/PzFssrLmrt"
narendramodi,0,Padma Shri Balbir Singh Sr. Ji will be remembered for his memorable sporting performances. He brought home lots of… https://t.co/hnCEqnuffx
narendramodi,0,"Eid Mubarak! 

Greetings on Eid-ul-Fitr. May this special occasion further the spirit of compassion, brotherhood an… https://t.co/GN0jU8hXiG"
narendramodi,0,Birthday wishes to Kerala CM Shri @vijayanpinarayi Ji on his birthday. May he be blessed with good health and a long life.
narendramodi,0,"Our people share warm and special ties, based on shared culture and values. Indians will stand by their Mauritian b… https://t.co/3XpNDDfrzp"
narendramodi,0,"Thank you, Prime Minister @PKJugnauth for our warm conversation today! Congratulations for successfully controlling COVID-19 in Mauritius."
narendramodi,0,"We agreed to accelerate Indian-assisted development projects in Sri Lanka, and also strengthen investment links."
narendramodi,0,Had an excellent talk with President @GotabayaR.  Sri Lanka is fighting COVID-19 effectively under his leadership.… https://t.co/teEjcKD3LI
narendramodi,0,Anguished by the demise of former MP Dr. Nepal Singh Ji. He would be remembered for his numerous community service… https://t.co/0K9L8oJeUE
narendramodi,0,ଓଡିଶାରେ ମହାବାତ୍ୟାର ବିଭିନ୍ନ ଦିଗ ଉପରେ ସମୀକ୍ଷା କଲି  । ରାଜ୍ୟର ବିପର୍ଯ୍ୟୟ ପରିଚାଳନାର  ସୁପ୍ରତିଷ୍ଠିତ ପ୍ରକ୍ରିୟା ଅନେକ ଜୀବନ ବ… https://t.co/Wsrp3vLcaa
narendramodi,0,"আমপানের প্রকোপে যারা প্রিয়জনকে হারিয়েছেন, তাদের প্রতি আমার আন্তরিক সমবেদনা।

রাজা রামমোহন রায়ের জন্মবার্ষিকী আজ।… https://t.co/iH4LxeRBp3"
narendramodi,0,"পশ্চিম বঙ্গের আমপান- বিধ্বস্ত অঞ্চল আকাশ পথে পর্যবেক্ষণ করলাম। 

ঘূর্ণি ঝড়ে ক্ষতিগ্রস্তদের
ত্রাণ, পুনর্বাসন এবং পু… https://t.co/ZeYSpwmWez"
narendramodi,0,The nation stands in solidarity with our sisters and brothers in West Bengal and Odisha. The Central Government ass… https://t.co/PAq0W9uwnG
narendramodi,0,Went to West Bengal and Odisha to review the situation caused by the super cyclone. Conducted an aerial survey and… https://t.co/8B200ty5Ma
narendramodi,0,Deeply saddened by the loss of life due to a plane crash in Pakistan. Our condolences to the families of the deceas… https://t.co/BngwDOLJDo
narendramodi,0,Speaking on the situation in the wake of Cyclone Amphan. https://t.co/asWXOfFwff
narendramodi,0,NDRF teams are working in the cyclone affected parts. Top officials are closely monitoring the situation and also w… https://t.co/hkeg2SAPx3
narendramodi,0,"Have been seeing visuals from West Bengal on the devastation caused by Cyclone Amphan. In this challenging hour, th… https://t.co/uBMVZeoePU"
narendramodi,0,My thoughts are with the people of Odisha as the state bravely battles the effects of Cyclone Amphan. Authorities a… https://t.co/OPUypzkHf4
narendramodi,0,"On his death anniversary, tributes to former PM Shri Rajiv Gandhi."
narendramodi,0,"During today’s Cabinet meeting, important decisions were taken which are focused on welfare of migrants, poor, seni… https://t.co/26fGfCkhJs"
narendramodi,0,Pradhan Mantri Matsya Sampada Yojana will revolutionise the fisheries sector. It will invigorate it with latest tec… https://t.co/1hzE81jIbn
narendramodi,0,Important decision of the Cabinet that will contribute to a vibrant food processing sector. It will also strengthen… https://t.co/IRudpg1mk7
narendramodi,0,"During my official tours, I would interact with Ayushman Bharat beneficiaries. Sadly, that is not possible these da… https://t.co/cwRnrodD3G"
narendramodi,0,One of the biggest benefits of Ayushman Bharat is portability. Beneficiaries can get top quality and affordable med… https://t.co/8qhVRq87vb
narendramodi,0,"I appreciate our doctors, nurses, healthcare workers and all others associated with Ayushman Bharat. Their efforts… https://t.co/yarwe1KFHn"
narendramodi,0,It would make every Indian proud that the number of Ayushman Bharat beneficiaries has crossed 1 crore. In less than… https://t.co/R2XvJQtd7R
narendramodi,0,Reviewed the preparedness regarding the situation due to cyclone ‘Amphan.’ The response measures as well as evacuat… https://t.co/PhB2U73mfo
narendramodi,0,"I look forward to your ideas and inputs for this month’s #MannKiBaat, which will take place on the 31st. You can:… https://t.co/Xic44e6IjP"
narendramodi,0,Greetings to Union Minister Shri @TCGEHLOT Ji on his birthday. May Almighty bless him with a long and healthy life.
narendramodi,0,Birthday wishes to our former PM Shri @H_D_Devegowda Ji. Praying for his long life and good health.
narendramodi,0,यह गीत हर किसी को उत्साहित और प्रेरित करने वाला है। इसमें आत्मनिर्भर भारत के लिए सुरों से सजा उद्घोष है। https://t.co/N6qy4BaCfI
narendramodi,0,Mazel Tov my friend @netanyahu for forming your fifth government in Israel. I wish you and @gantzbe success and loo… https://t.co/gjjuGyxuNX
narendramodi,0,מזל טוב ידידי @netanyahu על הקמת הממשלה החמישית בישראל. אני מאחל לך ול@gantzbe הצלחה רבה ומצפה להמשך שיתוף פעולה הד… https://t.co/6GCXCN5Nob
narendramodi,0,Measures and reforms announced by the FM today will have a transformative impact on our health and education sector… https://t.co/KqlAwrDKQC
narendramodi,0,"Important sectors such as coal, minerals, defence, aviation, space and atomic energy have been covered in the annou… https://t.co/vMtHrhDr8q"
narendramodi,0,"Thank you @POTUS @realDonaldTrump. 

This pandemic is being fought collectively by all of us. In such times, it’s a… https://t.co/X67cYw8PzW"
narendramodi,0,"Greetings on Sikkim’s Statehood Day. Home to talented and compassionate people, Sikkim has enriched national progre… https://t.co/RNzYma8gVP"
narendramodi,0,उत्तर प्रदेश के औरैया में सड़क दुर्घटना बेहद ही दुखद है। सरकार राहत कार्य में तत्परता से जुटी है। इस हादसे में मारे… https://t.co/2F3mGcsJuV
narendramodi,0,"I welcome today’s measures announced by FM @nsitharaman. They will help the rural economy, our hardworking farmers,… https://t.co/0SYOWZEA8T"
narendramodi,0,"Sectors like medical research, clean energy and climate resilience offer great opportunities to bring Danish and In… https://t.co/fzX19KRVAB"
narendramodi,0,"Spoke to PM @Statsmin about the COVID-19 pandemic, and how India and Denmark can strengthen cooperation in the post-COVID era."
narendramodi,0,Had an extensive interaction with @BillGates. We discussed issues ranging from India’s efforts to fight Coronavirus… https://t.co/kWPu6eAKK4
narendramodi,0,Today’s announcements by FM @nsitharaman will especially benefit our farmers and migrant workers. The announcements… https://t.co/G6JlGEwLkQ
narendramodi,0,"Today’s announcements by FM @nsitharaman will go a long way in addressing issues faced by businesses, especially MS… https://t.co/UJ05YOXpmL"
narendramodi,0,"The way ahead lies in LOCAL.

Local Manufacturing. 

Local Markets. 

Local Supply Chain.

Local is not merely a ne… https://t.co/yeXviXtY0h"
narendramodi,0,एक विशेष आर्थिक पैकेज जो ‘आत्मनिर्भर भारत अभियान’ की अहम कड़ी के तौर पर काम करेगा। #AatmanirbharBharat https://t.co/59HERWpwJ4
narendramodi,0,"आत्मनिर्भर भारत की यह भव्य इमारत, इन पांच पिलर्स पर खड़ी होगी... #AatmanirbharBharat https://t.co/CmXdgEu3No"
narendramodi,0,"I cannot forget Kutch in 2001. The devastating quake destroyed a lot but never the determination of the people. 

I… https://t.co/k10fXTFOK0"
narendramodi,0,The post COVID-19 era will bring with it several opportunities and India's track record convinces me we will rise t… https://t.co/gwlAxduyJ1
narendramodi,0,विश्व की आज की स्थिति हमें सिखाती है कि आगे का मार्ग है- “आत्मनिर्भर भारत”! #AatmanirbharBharat https://t.co/rLYl3PpNBV
narendramodi,0,"एक वायरस ने दुनिया को तहस-नहस कर दिया।

लेकिन थकना, हारना, टूटना-बिखरना, मानव को मंजूर नहीं है।

We will not be def… https://t.co/DReVaDmQmC"
narendramodi,0,Addressing the nation. https://t.co/Hingkddia3
narendramodi,0,"Inspired by Florence Nightingale, our hardworking nursing staff personify abundant compassion. Today, we also reite… https://t.co/TuxP7zHoFZ"
narendramodi,0,International Day of the Nurse is a special day to express gratitude to the phenomenal nurses working round the clo… https://t.co/MxdTcHhsH2
narendramodi,0,Greetings to Tamil Nadu CM Thiru Edappadi K. Palaniswami Ji on his birthday. May Almighty bless him with good healt… https://t.co/vwaRT3rp67
narendramodi,0,"Had an extensive meeting with CMs. Each CM shared their perspective on battling COVID-19. 

We discussed the way ah… https://t.co/53g7cuCHrP"
narendramodi,0,"Today, technology is helping many in the efforts to make the world free from COVID-19. I salute all those at the fo… https://t.co/DYNeGjce0p"
narendramodi,0,"The tests in Pokhran in 1998 also showed the difference a strong political leadership can make. 

Here is what I ha… https://t.co/OwgPYfCjG3"
narendramodi,0,"On National Technology Day, our nation salutes all those who are leveraging technology to bring a positive differen… https://t.co/UipA06StqO"
narendramodi,0,"India stands with Russia in solemn remembrance today, on the 75th Anniversary of Victory Day. Tens of thousands of… https://t.co/HOZOcoI2Ru"
narendramodi,0,"भारत माता के महान सपूत महाराणा प्रताप को उनकी जयंती पर कोटि-कोटि नमन। देशप्रेम, स्वाभिमान और पराक्रम से भरी उनकी गा… https://t.co/zfilOFn5pb"
narendramodi,0,"Remembering Gopal Krishna Gokhale on his birth anniversary. A remarkable personality blessed with immense wisdom, h… https://t.co/A73MvEXZjY"
narendramodi,0,Conveyed my deep condolences to PM @GiuseppeConteIT for the loss of lives in Italy due to COVID-19. India and Italy… https://t.co/FTQIQmexDp
narendramodi,0,"Tributes to Gurudev Tagore on his Jayanti. Gifted in several fields, he made a strong contribution towards India’s… https://t.co/2ehimsrL5r"
narendramodi,0,"Extremely anguished by the loss of lives due to the rail accident in Aurangabad, Maharashtra. Have spoken to Railwa… https://t.co/cOoteJJLNJ"
narendramodi,0,"The India-EU partnership has tremendous potential in many areas, including scientific research &amp; innovation."
narendramodi,0,Had an excellent discussion with @eucopresident H.E. Charles Michel on how India and Europe can cooperate during th… https://t.co/1kBVcIeNad
narendramodi,0,"Spoke to officials of MHA and NDMA regarding the situation in Visakhapatnam, which is being monitored closely. 

I… https://t.co/6nipakXghQ"
narendramodi,0,Remembering the noble teachings of Lord Buddha. https://t.co/nQWoa5qNX0
narendramodi,0,Spoke to PM Dr. Abiy Ahmed Ali. We discussed the COVID-19 situation. India stands in solidarity with our friends in… https://t.co/WAcl6TxLmY
narendramodi,0,Extensive discussions on the COVID-19 pandemic. Our nations will continue working together and support each other i… https://t.co/wjGMnpe0Ap
narendramodi,0,"Chaired a meeting on the Task Force on Corona Vaccine Development, Drug Discovery, Diagnosis and Testing. https://t.co/CPTSFBMeBM"
narendramodi,0,Best wishes to Haryana CM @mlkhattar Ji on his birthday. Manohar Lal Ji has been working assiduously for Haryana’s… https://t.co/AMbmdBtMuv
narendramodi,0,"Spoke at the NAM Summit, held via video conferencing. https://t.co/yRaIbCtpkq"
narendramodi,0,"Saluting those who are at the forefront, bravely fighting COVID-19. 

Great gesture by our armed forces. https://t.co/C5qtQqKxmA"
narendramodi,0,Birthday wishes to my colleague Shri @MundaArjun Ji. Praying for his good health and long life.
narendramodi,0,Greetings to Rajasthan CM Shri @ashokgehlot51 Ji on his birthday. I pray that he is blessed with a long and healthy life.
narendramodi,0,Tributes to our courageous soldiers and security personnel martyred in Handwara. Their valour and sacrifice will ne… https://t.co/GbDlDPiMyC
narendramodi,0,"The Central Government is focused on ensuring welfare of workers, helping businesses overcome the difficulties aris… https://t.co/rRqtG0IHNA"
narendramodi,0,"Held a meeting to discuss subjects related to the financial world, including structural reforms that will give a bo… https://t.co/LsMqn3bxo2"
narendramodi,0,"Chaired a meeting on strengthening our MSME sector, which plays a pivotal role in economic development. There were… https://t.co/VtgCQaiSMX"
narendramodi,0,"Government of India is actively working towards further strengthening FPOs, developing a Brand India in the sector… https://t.co/0tVC8jaLtY"
narendramodi,0,"Discussed ways through which existing measures ranging from Kisan Credit Cards, PM-KISAN and e-Nam can be made even… https://t.co/XdavkHAvju"
narendramodi,0,Had a meeting to review aspects relating to agriculture reform. Our priority areas are reforms in agriculture marke… https://t.co/CKZNDk97kR
narendramodi,0,Discussed issues related to COVID-19 pandemic with good friend @prayutofficial. As neighbours with deep-rooted hist… https://t.co/3r8q7rUQH2
narendramodi,0,"Our Armed Forces have always kept the nation safe. Even in times of disasters, they are out there helping people. N… https://t.co/e4IwR1B5cr"
narendramodi,0,I welcome the announcements by the Chief of Defence Staff today. India has waged a strong fight against COVID-19 du… https://t.co/GGWgimO6ZX
narendramodi,0,Chaired a meeting in which we had in-depth discussions relating to the education sector. We are working towards edu… https://t.co/SQflLseVDR
narendramodi,0,We had deliberations on labour welfare during a meeting earlier today. India is proud of our hardworking labour for… https://t.co/brM9MKR0YI
selenagomez,1,@Spotify @BombayBicycle 😍
selenagomez,1,I talked about the process of creating ‘Boyfriend’ with @juliamichaels @justtranter and the roommates for an exclus… https://t.co/CZoSKTDhjL
selenagomez,1,It’s so important to me personally since I have struggled with Lupus for years. Thinking of all the others also affected by this disease. ♥️
selenagomez,1,Today is #WorldLupusDay where we raise awareness for this complex autoimmune disease. ♥️ If you’re able to make a d… https://t.co/TtfsxA8MuO
selenagomez,1,So excited about my cooking show with @hbomax!! Will obviously be listening to this playlist 🥰🍝 https://t.co/9QETV3AfcW
selenagomez,1,👩🏻‍🍳🍝❗️ https://t.co/B5OjnzETV3
selenagomez,1,"Boyfriend (Doll Version) directed by Selena Gomez Doll is out now! 
https://t.co/5sYvv66BO5 https://t.co/BLYoDgQA6t"
selenagomez,1,Boyfriend (Doll Version) directed by Selena Gomez Doll is out tomorrow! https://t.co/08qlpOtEMB
selenagomez,1,FaceTimed with @zanelowe and sent him a playlist of my favorite tracks right now. Listen only on @applemusic… https://t.co/6O4oNVsV72
selenagomez,1,This made me smile so much!! Thank you to every single medical professional on the frontlines. You guys are heroes… https://t.co/5RD8URHxZ9
selenagomez,1,@IAMSUMMERWALKER @GL1new @Spotify Big fan 👑
selenagomez,1,I’m taking over the Cooking Together playlist on @spotify! Listen now: https://t.co/m1hEI1lgIo #ListeningTogether https://t.co/bczLETZ6Oz
selenagomez,1,Go behind the scenes of the Boyfriend video with me and the real star… Fiona!! 🐸 https://t.co/qe35dmnExu https://t.co/8lXq8bmAXA
selenagomez,1,Looking for more to do at home? Me too. Help friends and family register to vote and join @WhenWeAllVote’s… https://t.co/pYQstTWnH6
selenagomez,1,No frogs or men were harmed in the making of the ‘Boyfriend’ video. Go behind the scenes on @instagram now. 🐸 https://t.co/w0tX1sJ93o
selenagomez,1,The new Boyfriend merch is perfect for binge-watching ‘Friends’ on your couch for the next month. Trust me…I know.… https://t.co/xYUP79twZ3
selenagomez,1,@maggierogers thank you!!! ❤️
selenagomez,1,@katewalsh @Boyfriend aw thank you!! 😘🌹
selenagomez,1,"Boyfriend is on @YouTubeMusic’s RELEASED Playlist! You, however, are not released from isolation. Stay home and lis… https://t.co/THkofZU0jn"
selenagomez,1,"Wash your hands, don’t touch your face, and listen to ‘Boyfriend’ on @AppleMusic’s A-List Pop Playlist!… https://t.co/GEayeL6bgh"
selenagomez,1,Things to do today: 1) Stay safe at home. 2) Listen to ‘Boyfriend’ on @spotify’s Today’s Top Hits!… https://t.co/OeHmDY4f3j
selenagomez,1,@SelxTayxAri @SelenaFanClub this is amazing!! ❤️🐸
selenagomez,1,The official video for Boyfriend is here! 👸🏻 🐸 Watch now: https://t.co/VfwdBRbkKT https://t.co/VXbq6R201g
selenagomez,1,10 minutes until the official Boyfriend video premiere! 👫 https://t.co/VfwdBRbkKT https://t.co/FBoRe6udQe
selenagomez,1,@MikeAdamOnAir 🥰
selenagomez,1,@AppleMusic 🥰
selenagomez,1,@TwitterMusic Morning!! ☀️🌈
selenagomez,1,Who will she pick? Tune in to the ‘Boyfriend’ premiere tomorrow at 9 am PT to find out! 👫https://t.co/VfwdBRbkKT https://t.co/JIPvs7SRDW
selenagomez,1,Rare (Deluxe) is out now. I hope you can take a moment to disconnect and dance to the new songs!! 💃🏻… https://t.co/Ijs8J87IAD
selenagomez,1,"Calling your name, the only language I can speak. https://t.co/kefmbbVE00 https://t.co/UEmQgXElbW"
selenagomez,1,Oh baby you’re enough to get you out of this place. https://t.co/kefmbbVE00 https://t.co/hBLlmkKf3I
selenagomez,1,There’s a difference between a want and a need. Some nights I just want more than me. https://t.co/kefmbbVE00 https://t.co/DlUmNZ6uGi
selenagomez,1,"The deluxe version of Rare, featuring ‘Boyfriend,’ ‘She’ and ‘Souvenir,’ is out April 9th. You can presave it now a… https://t.co/KhBO4Ryl6Z"
selenagomez,1,The Census affects us all. Taking a few minutes from the comfort of your home to fill it out can help your communit… https://t.co/Hih7qMs76L
selenagomez,1,"My friends at @LupusResearch are hosting a webinar with my amazing doctor, Dr. Wallace, Thurs 4/2 at 3pm PT to help… https://t.co/5gQxBySmA5"
selenagomez,1,So thankful for every single medical professional who is putting their health on the line to take care of others 🤍… https://t.co/y3pCeIXghW
selenagomez,1,@mytexaselly @SelenaFanClub @rarebeauty love this!! 💖
selenagomez,1,"For every purchase of the new Dance Again merch in my store, a portion of proceeds will benefit the MusiCares COVID… https://t.co/HUXqsb2hkw"
selenagomez,1,My performance video for Dance Again is out now. It feels a little strange releasing something so lighthearted in t… https://t.co/80zRcbbLO8
selenagomez,1,@AriTaylena 😂
selenagomez,1,@umusic @juliamichaels 🥰🥰
selenagomez,1,Ah ☺️ you’re the best and we all need some. Share some love with everyone for a few min today and everyday. It’ll h… https://t.co/Su0Lwvv9Hl
selenagomez,1,@SelxTayxAri @SelenaFanClub these are so cool! ❣️
selenagomez,1,WOW this is incredible ❤️ https://t.co/dHOXfmkWex
selenagomez,1,@tayslayswift13 @SelenaFanClub love these!! 💖
selenagomez,1,@strongfortori @SelenaFanClub true 😂
selenagomez,1,@oceftselg @SelenaFanClub 🥰🥰
selenagomez,1,"Who got the exclusive @urbanoutfitters version of Rare on vinyl, featuring ‘Feel Me?’ I can’t get over the color. 😍… https://t.co/1agBfj8y1e"
selenagomez,1,🙊 haha- thank you for having me!! https://t.co/CpoJQ6WPJB
selenagomez,1,"In honor of Rare (Live) being out on all platforms, here we have Madison and I reinventing the song during our brea… https://t.co/V82o37Vktw"
selenagomez,1,❤️ https://t.co/dTcrJB1ful
selenagomez,1,Throwback to Feel Me on the Revival Tour! https://t.co/QhxNGbj9e0
selenagomez,1,Education changes lives. I recently traveled to Kenya with @wemovement and witnessed firsthand the importance of qu… https://t.co/V4Q2lOOd0G
selenagomez,1,@Ayyopad @SelenaFanClub aw happy birthday!! 😘🦋
selenagomez,1,The @alexander23lol edit of Rare is out now!! I love that it’s such a different vibe than the original ❤️… https://t.co/KKFJ4Q7Dpl
selenagomez,1,Happy birthday!! 😘💖🦋 https://t.co/e17BKukI7X
selenagomez,1,@SelsGraceful 🦋💖
selenagomez,1,The @alexander23lol edit of Rare is out tomorrow! 🦋 Get a first listen here: https://t.co/jQFsxlC9su
selenagomez,1,Who got the Rare vinyl with ‘Feel Me’ at Target?? Send me your pics! 🎯 https://t.co/inO9BAG5nz https://t.co/oyvLfa25BP
selenagomez,1,Rare - A23 Edit is out Friday! 🦋 @alexander23lol https://t.co/6O4CkZNUHa https://t.co/X4Fdkc6NkR
selenagomez,1,"Some friends and I got together to do a little live performance of Rare, hope you enjoy it as much as we did 💖… https://t.co/acH8p2N9MJ"
selenagomez,1,"Rare Vinyl is out now, featuring ‘Feel Me!’ 💟 https://t.co/s70As1z3yl https://t.co/YNME16rSCo"
selenagomez,1,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I lis… https://t.co/oh4TAA8Dwk"
selenagomez,1,#LetsDanceAgain @marchmadness https://t.co/GEXYCdmpqX
selenagomez,1,💖Check out new Rare merch in my official store! 💖 https://t.co/GUrFQDsv5B https://t.co/H5hRnbU0kz
selenagomez,1,@melissablake YOU are beautiful and rare!! 😘🦋
selenagomez,1,@leannrimes ❤️❤️❤️
selenagomez,1,❤️👏🏽 love this @Meghan_Trainor @FallonTonight https://t.co/WDIqO6nM3n
selenagomez,1,My official pop up video for Rare is out now!! 🦋 https://t.co/dXs1O3qIP5 https://t.co/qZlkeriZed
selenagomez,1,"This was one of my favorite shoots I’ve ever done! Thank you Brianna Capozzi -a seriously badass woman, for shootin… https://t.co/svVRmaLUGX"
jtimberlake,0,"If you’re not outraged, you should be. Justice for #AhmaudArbery. https://t.co/VyYaVK4NQY"
jtimberlake,0,"Spring Summer 2020. Thanks for this, Internet. https://t.co/I3mdWPTjiN"
jtimberlake,0,"Made a playlist of some stuff I’m listening to right now 💯 @amazonmusic 
https://t.co/UPzdjhjZLP https://t.co/dw43d71ULT"
jtimberlake,0,🤘🏻 @ludwiggoransson @Trolls https://t.co/KHSSlKVmL3
jtimberlake,0,🤘🏻🤘🏻 https://t.co/XQeeuMeimz
jtimberlake,0,my new movie #TrollsWorldTour came out yesterday...and now it's time for our online #SocialDistancing party. here's… https://t.co/plrM7nThi0
jtimberlake,0,#FBF... also me rn. I’m sorry/you’re welcome. HAPPY TROLLS DAY 🤘🏻Who’s watching?! https://t.co/WCUn9O2SgP https://t.co/d5ZJdvy7JL
jtimberlake,0,Yeeeeah https://t.co/5wTsEAa8Bl
jtimberlake,0,🤘🤘🤘🤘 https://t.co/HIJEypMtrO
jtimberlake,0,#NAME?
jtimberlake,0,I’m not sure why I did this and I’ma let y’all finish but I didn’t touch that water or that milk once and I would l… https://t.co/JjMFbEs1h4
jtimberlake,0,Everything you need know about the making of the #TrollsWorldTour soundtrack coming up in 15 minutes on @applemusic… https://t.co/v7IBKrUsl7
